Month,,Precipitation
18790607,0.000000, 
18790608,1.600000, 
18790609,0.2000000, 
18790610,1.800000, 
18790611,8.400001, 
18790612,1.600000, 
18790613,0.000000, 
18790614,0.000000, 
18790615,0.000000, 
18790616,0.000000, 
18790617,3.300000, 
18790618,3.000000, 
18790619,0.6999999, 
18790620,0.000000, 
18790621,0.000000, 
18790622,2.900000, 
18790623,0.000000, 
18790624,2.200000, 
18790625,2.900000, 
18790626,2.800000, 
18790627,0.000000, 
18790628,2.300000, 
18790629,0.000000, 
18790630,0.000000, 
18790701,7.800000, 
18790702,3.300000, 
18790703,1.400000, 
18790704,2.200000, 
18790705,2.800000, 
18790706,2.600000, 
18790707,0.8000001, 
18790708,3.800000, 
18790709,4.700000, 
18790710,9.900001, 
18790711,0.9000000, 
18790712,0.000000, 
18790713,2.700000, 
18790714,0.4000000, 
18790715,8.500000, 
18790716,6.900001, 
18790717,0.000000, 
18790718,1.300000, 
18790719,2.800000, 
18790720,7.200000, 
18790721,0.000000, 
18790722,1.200000, 
18790723,0.8000001, 
18790724,0.000000, 
18790725,0.000000, 
18790726,0.8000001, 
18790727,1.100000, 
18790728,0.000000, 
18790729,0.000000, 
18790730,0.000000, 
18790731,9.000000, 
18790801,0.5000000, 
18790802,0.000000, 
18790803,0.000000, 
18790804,0.8000001, 
18790805,3.700000, 
18790806,2.800000, 
18790807,0.5000000, 
18790808,1.600000, 
18790809,2.900000, 
18790810,1.600000, 
18790811,0.5000000, 
18790812,0.000000, 
18790813,0.000000, 
18790814,0.000000, 
18790815,0.000000, 
18790816,9.099999, 
18790817,0.000000, 
18790818,0.2000000, 
18790819,0.000000, 
18790820,0.5000000, 
18790821,0.000000, 
18790822,6.800000, 
18790823,0.6999999, 
18790824,1.200000, 
18790825,1.500000, 
18790826,2.600000, 
18790827,1.900000, 
18790828,1.800000, 
18790829,0.000000, 
18790830,0.6000000, 
18790831,0.000000, 
18790901,0.000000, 
18790902,0.000000, 
18790903,0.000000, 
18790904,0.000000, 
18790905,0.000000, 
18790906,0.000000, 
18790907,0.000000, 
18790908,0.000000, 
18790909,7.599999, 
18790910,3.000000, 
18790911,0.000000, 
18790912,0.000000, 
18790913,0.000000, 
18790914,5.400001, 
18790915,0.000000, 
18790916,0.000000, 
18790917,0.000000, 
18790918,0.000000, 
18790919,0.000000, 
18790920,0.000000, 
18790921,0.000000, 
18790922,0.6999999, 
18790923,0.000000, 
18790924,0.000000, 
18790925,2.100000, 
18790926,2.900000, 
18790927,0.000000, 
18790928,0.000000, 
18790929,0.000000, 
18790930,0.8000001, 
18791001,2.300000, 
18791002,5.200000, 
18791003,0.000000, 
18791004,1.400000, 
18791005,0.000000, 
18791006,0.000000, 
18791007,0.6999999, 
18791008,0.000000, 
18791009,0.4000000, 
18791010,0.000000, 
18791011,0.6000000, 
18791012,0.2000000, 
18791013,3.400000, 
18791014,3.500000, 
18791015,0.000000, 
18791016,0.5000000, 
18791017,0.000000, 
18791018,0.4000000, 
18791019,11.40000, 
18791020,3.000000, 
18791021,0.5000000, 
18791022,0.000000, 
18791023,0.2000000, 
18791024,0.000000, 
18791025,0.000000, 
18791026,0.000000, 
18791027,0.5000000, 
18791028,0.000000, 
18791029,0.000000, 
18791030,0.000000, 
18791031,0.2000000, 
18791101,1.000000, 
18791102,1.100000, 
18791103,0.000000, 
18791104,0.8000001, 
18791105,2.500000, 
18791106,0.8000001, 
18791107,1.100000, 
18791108,0.000000, 
18791109,0.000000, 
18791110,0.6999999, 
18791111,3.100000, 
18791112,5.599999, 
18791113,1.400000, 
18791114,2.700000, 
18791115,13.50000, 
18791116,2.300000, 
18791117,0.000000, 
18791118,0.000000, 
18791119,0.000000, 
18791120,0.000000, 
18791121,0.000000, 
18791122,0.4000000, 
18791123,10.70000, 
18791124,10.70000, 
18791125,0.000000, 
18791126,0.2000000, 
18791127,0.8000001, 
18791128,0.6000000, 
18791129,0.000000, 
18791130,0.000000, 
18791201,0.6000000, 
18791202,0.000000, 
18791203,0.000000, 
18791204,4.200000, 
18791205,4.400000, 
18791206,0.9000000, 
18791207,0.000000, 
18791208,0.000000, 
18791209,0.6999999, 
18791210,4.400000, 
18791211,0.6000000, 
18791212,0.000000, 
18791213,0.000000, 
18791214,0.000000, 
18791215,0.000000, 
18791216,0.000000, 
18791217,0.000000, 
18791218,0.000000, 
18791219,0.000000, 
18791220,0.000000, 
18791221,0.000000, 
18791222,0.000000, 
18791223,0.000000, 
18791224,0.000000, 
18791225,0.000000, 
18791226,0.000000, 
18791227,0.000000, 
18791228,6.200000, 
18791229,0.4000000, 
18791230,4.400000, 
18791231,1.700000, 
18800101,4.100000, 
18800102,2.400000, 
18800103,0.000000, 
18800104,0.1000000, 
18800105,0.000000, 
18800106,0.3000000, 
18800107,0.000000, 
18800108,1.600000, 
18800109,0.000000, 
18800110,0.000000, 
18800111,0.1000000, 
18800112,0.3000000, 
18800113,0.000000, 
18800114,0.3000000, 
18800115,0.5000000, 
18800116,1.100000, 
18800117,1.800000, 
18800118,0.000000, 
18800119,0.6000000, 
18800120,5.300000, 
18800121,0.000000, 
18800122,0.3000000, 
18800123,0.000000, 
18800124,1.200000, 
18800125,0.000000, 
18800126,0.000000, 
18800127,0.000000, 
18800128,0.000000, 
18800129,0.000000, 
18800130,0.000000, 
18800131,0.000000, 
18800201,0.000000, 
18800202,0.000000, 
18800203,0.000000, 
18800204,0.000000, 
18800205,0.000000, 
18800206,0.000000, 
18800207,0.000000, 
18800208,0.000000, 
18800209,0.000000, 
18800210,0.000000, 
18800211,2.500000, 
18800212,0.000000, 
18800213,0.2000000, 
18800214,0.000000, 
18800215,0.000000, 
18800216,0.000000, 
18800217,7.200000, 
18800218,0.6000000, 
18800219,6.700000, 
18800220,5.599999, 
18800221,0.4000000, 
18800222,0.000000, 
18800223,0.000000, 
18800224,0.000000, 
18800225,0.000000, 
18800226,0.5000000, 
18800227,2.400000, 
18800228,1.700000, 
18800229,0.000000, 
18800301,2.000000, 
18800302,0.6999999, 
18800303,4.000000, 
18800304,0.9000000, 
18800305,4.300000, 
18800306,0.000000, 
18800307,0.000000, 
18800308,0.000000, 
18800309,0.000000, 
18800310,2.200000, 
18800311,0.000000, 
18800312,0.000000, 
18800313,0.000000, 
18800314,0.000000, 
18800315,0.000000, 
18800316,0.000000, 
18800317,0.000000, 
18800318,0.000000, 
18800319,0.000000, 
18800320,0.000000, 
18800321,0.000000, 
18800322,0.000000, 
18800323,0.000000, 
18800324,0.000000, 
18800325,0.000000, 
18800326,0.000000, 
18800327,0.000000, 
18800328,0.000000, 
18800329,0.000000, 
18800330,0.000000, 
18800331,1.000000, 
18800401,4.800000, 
18800402,5.400001, 
18800403,0.000000, 
18800404,8.500000, 
18800405,0.000000, 
18800406,0.8000001, 
18800407,0.000000, 
18800408,0.5000000, 
18800409,0.000000, 
18800410,0.3000000, 
18800411,0.1000000, 
18800412,0.000000, 
18800413,0.000000, 
18800414,0.3000000, 
18800415,0.5000000, 
18800416,0.000000, 
18800417,0.000000, 
18800418,0.000000, 
18800419,0.000000, 
18800420,0.000000, 
18800421,0.000000, 
18800422,0.000000, 
18800423,0.000000, 
18800424,2.000000, 
18800425,0.000000, 
18800426,0.000000, 
18800427,0.000000, 
18800428,0.000000, 
18800429,0.000000, 
18800430,0.000000, 
18800501,0.000000, 
18800502,0.2000000, 
18800503,2.700000, 
18800504,0.000000, 
18800505,0.000000, 
18800506,0.000000, 
18800507,0.000000, 
18800508,0.2000000, 
18800509,0.000000, 
18800510,0.000000, 
18800511,0.000000, 
18800512,0.000000, 
18800513,0.000000, 
18800514,0.000000, 
18800515,0.000000, 
18800516,0.000000, 
18800517,0.000000, 
18800518,0.000000, 
18800519,0.000000, 
18800520,0.6000000, 
18800521,0.000000, 
18800522,4.600000, 
18800523,3.000000, 
18800524,0.000000, 
18800525,0.000000, 
18800526,0.000000, 
18800527,3.200000, 
18800528,0.6000000, 
18800529,0.000000, 
18800530,0.000000, 
18800531,2.600000, 
18800601,4.200000, 
18800602,20.50000, 
18800603,32.20000, 
18800604,0.000000, 
18800605,0.2000000, 
18800606,4.800000, 
18800607,1.600000, 
18800608,0.6000000, 
18800609,0.000000, 
18800610,0.4000000, 
18800611,0.000000, 
18800612,1.400000, 
18800613,7.300000, 
18800614,6.900001, 
18800615,0.000000, 
18800616,0.000000, 
18800617,0.000000, 
18800618,0.000000, 
18800619,0.000000, 
18800620,0.000000, 
18800621,0.000000, 
18800622,5.700000, 
18800623,1.100000, 
18800624,3.100000, 
18800625,6.400001, 
18800626,0.000000, 
18800627,0.000000, 
18800628,1.500000, 
18800629,0.6000000, 
18800630,4.500000, 
18800701,0.5000000, 
18800702,3.300000, 
18800703,0.000000, 
18800704,6.800000, 
18800705,0.000000, 
18800706,0.000000, 
18800707,0.3000000, 
18800708,2.400000, 
18800709,0.2000000, 
18800710,0.000000, 
18800711,0.000000, 
18800712,0.000000, 
18800713,0.000000, 
18800714,0.000000, 
18800715,0.000000, 
18800716,0.2000000, 
18800717,3.900000, 
18800718,1.000000, 
18800719,1.100000, 
18800720,1.500000, 
18800721,0.1000000, 
18800722,0.1000000, 
18800723,0.2000000, 
18800724,3.900000, 
18800725,6.500000, 
18800726,10.50000, 
18800727,6.200000, 
18800728,0.000000, 
18800729,4.200000, 
18800730,8.400001, 
18800731,2.400000, 
18800801,1.000000, 
18800802,8.000000, 
18800803,2.600000, 
18800804,0.000000, 
18800805,0.2000000, 
18800806,0.000000, 
18800807,8.099999, 
18800808,1.900000, 
18800809,0.6000000, 
18800810,4.900000, 
18800811,3.800000, 
18800812,7.000000, 
18800813,1.000000, 
18800814,0.000000, 
18800815,0.000000, 
18800816,0.4000000, 
18800817,0.000000, 
18800818,0.000000, 
18800819,0.000000, 
18800820,0.000000, 
18800821,0.000000, 
18800822,0.000000, 
18800823,0.000000, 
18800824,0.000000, 
18800825,0.000000, 
18800826,0.000000, 
18800827,0.000000, 
18800828,0.000000, 
18800829,0.000000, 
18800830,0.000000, 
18800831,0.000000, 
18800901,0.000000, 
18800902,0.000000, 
18800903,0.000000, 
18800904,0.000000, 
18800905,13.30000, 
18800906,0.000000, 
18800907,11.60000, 
18800908,0.000000, 
18800909,0.000000, 
18800910,0.000000, 
18800911,0.000000, 
18800912,0.000000, 
18800913,6.700000, 
18800914,0.1000000, 
18800915,16.40000, 
18800916,0.000000, 
18800917,0.000000, 
18800918,0.000000, 
18800919,1.200000, 
18800920,0.2000000, 
18800921,0.000000, 
18800922,4.200000, 
18800923,0.000000, 
18800924,0.000000, 
18800925,0.000000, 
18800926,0.000000, 
18800927,0.000000, 
18800928,0.000000, 
18800929,0.000000, 
18800930,2.000000, 
18801001,0.3000000, 
18801002,4.100000, 
18801003,0.2000000, 
18801004,0.6999999, 
18801005,0.6000000, 
18801006,4.000000, 
18801007,3.400000, 
18801008,14.40000, 
18801009,4.500000, 
18801010,4.000000, 
18801011,0.000000, 
18801012,0.6999999, 
18801013,0.000000, 
18801014,1.100000, 
18801015,0.000000, 
18801016,0.000000, 
18801017,0.000000, 
18801018,0.2000000, 
18801019,0.4000000, 
18801020,3.200000, 
18801021,0.4000000, 
18801022,0.3000000, 
18801023,0.000000, 
18801024,1.600000, 
18801025,0.000000, 
18801026,4.100000, 
18801027,4.000000, 
18801028,10.80000, 
18801029,6.300000, 
18801030,1.300000, 
18801031,4.100000, 
18801101,0.000000, 
18801102,0.000000, 
18801103,0.000000, 
18801104,1.000000, 
18801105,0.8000001, 
18801106,0.000000, 
18801107,4.300000, 
18801108,1.400000, 
18801109,3.000000, 
18801110,1.900000, 
18801111,0.3000000, 
18801112,3.800000, 
18801113,6.000000, 
18801114,1.600000, 
18801115,2.900000, 
18801116,2.500000, 
18801117,0.4000000, 
18801118,0.6000000, 
18801119,0.6000000, 
18801120,0.000000, 
18801121,0.000000, 
18801122,0.000000, 
18801123,0.000000, 
18801124,0.000000, 
18801125,3.200000, 
18801126,0.5000000, 
18801127,0.000000, 
18801128,0.000000, 
18801129,0.000000, 
18801130,0.000000, 
18801201,0.2000000, 
18801202,0.6000000, 
18801203,2.300000, 
18801204,0.6000000, 
18801205,2.500000, 
18801206,6.200000, 
18801207,0.000000, 
18801208,3.000000, 
18801209,2.600000, 
18801210,5.800000, 
18801211,4.200000, 
18801212,8.900001, 
18801213,4.300000, 
18801214,0.2000000, 
18801215,5.900001, 
18801216,2.400000, 
18801217,1.100000, 
18801218,4.900000, 
18801219,15.00000, 
18801220,10.30000, 
18801221,1.700000, 
18801222,8.500000, 
18801223,10.30000, 
18801224,0.6000000, 
18801225,0.5000000, 
18801226,0.000000, 
18801227,3.100000, 
18801228,3.600000, 
18801229,0.1000000, 
18801230,1.200000, 
18801231,0.000000, 
18810101,0.000000, 
18810102,0.000000, 
18810103,0.000000, 
18810104,0.000000, 
18810105,0.000000, 
18810106,0.000000, 
18810107,0.9000000, 
18810108,0.000000, 
18810109,1.500000, 
18810110,0.4000000, 
18810111,0.000000, 
18810112,0.5000000, 
18810113,0.2000000, 
18810114,0.000000, 
18810115,0.1000000, 
18810116,0.6000000, 
18810117,0.000000, 
18810118,0.000000, 
18810119,7.900001, 
18810120,5.200000, 
18810121,3.100000, 
18810122,0.2000000, 
18810123,0.000000, 
18810124,0.000000, 
18810125,0.000000, 
18810126,0.000000, 
18810127,0.000000, 
18810128,3.000000, 
18810129,1.100000, 
18810130,0.000000, 
18810131,0.000000, 
18810201,0.000000, 
18810202,0.000000, 
18810203,0.000000, 
18810204,0.000000, 
18810205,2.600000, 
18810206,0.8000001, 
18810207,3.200000, 
18810208,2.600000, 
18810209,7.900001, 
18810210,8.599999, 
18810211,0.3000000, 
18810212,0.2000000, 
18810213,0.000000, 
18810214,0.000000, 
18810215,0.000000, 
18810216,0.000000, 
18810217,0.000000, 
18810218,0.000000, 
18810219,0.000000, 
18810220,0.000000, 
18810221,0.000000, 
18810222,0.000000, 
18810223,0.000000, 
18810224,0.1000000, 
18810225,0.000000, 
18810226,0.000000, 
18810227,3.900000, 
18810228,1.400000, 
18810301,0.000000, 
18810302,0.6999999, 
18810303,0.000000, 
18810304,0.000000, 
18810305,0.8000001, 
18810306,5.800000, 
18810307,7.500000, 
18810308,6.700000, 
18810309,25.90000, 
18810310,0.6999999, 
18810311,5.700000, 
18810312,0.000000, 
18810313,0.000000, 
18810314,0.000000, 
18810315,0.000000, 
18810316,0.000000, 
18810317,0.3000000, 
18810318,0.000000, 
18810319,5.599999, 
18810320,1.400000, 
18810321,0.000000, 
18810322,0.000000, 
18810323,4.900000, 
18810324,3.700000, 
18810325,2.600000, 
18810326,2.000000, 
18810327,0.000000, 
18810328,0.000000, 
18810329,1.300000, 
18810330,0.000000, 
18810331,0.000000, 
18810401,0.000000, 
18810402,0.000000, 
18810403,0.000000, 
18810404,0.000000, 
18810405,0.000000, 
18810406,0.000000, 
18810407,0.000000, 
18810408,0.000000, 
18810409,0.000000, 
18810410,0.000000, 
18810411,0.000000, 
18810412,0.000000, 
18810413,0.000000, 
18810414,0.000000, 
18810415,0.000000, 
18810416,0.000000, 
18810417,0.000000, 
18810418,0.3000000, 
18810419,0.000000, 
18810420,0.000000, 
18810421,0.1000000, 
18810422,0.000000, 
18810423,0.000000, 
18810424,0.000000, 
18810425,2.100000, 
18810426,0.3000000, 
18810427,0.000000, 
18810428,1.600000, 
18810429,0.000000, 
18810430,1.500000, 
18810501,0.000000, 
18810502,0.1000000, 
18810503,18.30000, 
18810504,0.000000, 
18810505,0.000000, 
18810506,0.000000, 
18810507,0.000000, 
18810508,6.300000, 
18810509,0.6999999, 
18810510,0.000000, 
18810511,0.000000, 
18810512,0.000000, 
18810513,0.000000, 
18810514,0.000000, 
18810515,0.000000, 
18810516,0.1000000, 
18810517,0.000000, 
18810518,0.000000, 
18810519,0.2000000, 
18810520,0.000000, 
18810521,2.500000, 
18810522,0.000000, 
18810523,0.000000, 
18810524,0.000000, 
18810525,0.000000, 
18810526,8.400001, 
18810527,0.000000, 
18810528,0.000000, 
18810529,0.000000, 
18810530,0.000000, 
18810531,0.000000, 
18810601,0.2000000, 
18810602,0.000000, 
18810603,0.000000, 
18810604,0.000000, 
18810605,5.000000, 
18810606,2.000000, 
18810607,8.200000, 
18810608,0.6999999, 
18810609,2.100000, 
18810610,17.00000, 
18810611,8.500000, 
18810612,2.100000, 
18810613,0.2000000, 
18810614,0.000000, 
18810615,0.000000, 
18810616,0.000000, 
18810617,0.000000, 
18810618,0.000000, 
18810619,0.3000000, 
18810620,0.000000, 
18810621,4.000000, 
18810622,0.000000, 
18810623,0.000000, 
18810624,0.9000000, 
18810625,0.000000, 
18810626,4.200000, 
18810627,0.000000, 
18810628,0.000000, 
18810629,0.000000, 
18810630,0.000000, 
18810701,0.000000, 
18810702,0.000000, 
18810703,0.000000, 
18810704,0.000000, 
18810705,0.000000, 
18810706,3.000000, 
18810707,0.2000000, 
18810708,0.6999999, 
18810709,5.200000, 
18810710,2.500000, 
18810711,0.000000, 
18810712,0.000000, 
18810713,0.000000, 
18810714,0.000000, 
18810715,7.500000, 
18810716,0.000000, 
18810717,0.000000, 
18810718,0.000000, 
18810719,0.000000, 
18810720,11.60000, 
18810721,0.000000, 
18810722,0.000000, 
18810723,0.000000, 
18810724,8.500000, 
18810725,2.000000, 
18810726,2.200000, 
18810727,0.000000, 
18810728,0.4000000, 
18810729,3.500000, 
18810730,0.000000, 
18810731,3.900000, 
18810801,6.200000, 
18810802,0.000000, 
18810803,0.000000, 
18810804,0.000000, 
18810805,0.000000, 
18810806,0.1000000, 
18810807,0.000000, 
18810808,0.000000, 
18810809,5.900001, 
18810810,6.500000, 
18810811,12.70000, 
18810812,7.700000, 
18810813,1.700000, 
18810814,2.100000, 
18810815,1.000000, 
18810816,3.900000, 
18810817,4.300000, 
18810818,1.000000, 
18810819,2.500000, 
18810820,1.900000, 
18810821,1.800000, 
18810822,0.000000, 
18810823,0.4000000, 
18810824,0.000000, 
18810825,0.000000, 
18810826,0.5000000, 
18810827,8.900001, 
18810828,1.300000, 
18810829,0.000000, 
18810830,0.000000, 
18810831,0.6999999, 
18810901,0.000000, 
18810902,0.000000, 
18810903,4.100000, 
18810904,8.099999, 
18810905,0.000000, 
18810906,10.20000, 
18810907,2.800000, 
18810908,3.300000, 
18810909,1.200000, 
18810910,0.000000, 
18810911,4.900000, 
18810912,4.800000, 
18810913,0.6000000, 
18810914,1.900000, 
18810915,0.2000000, 
18810916,0.000000, 
18810917,0.000000, 
18810918,1.000000, 
18810919,0.000000, 
18810920,0.000000, 
18810921,0.000000, 
18810922,2.600000, 
18810923,0.000000, 
18810924,0.000000, 
18810925,0.000000, 
18810926,0.000000, 
18810927,0.000000, 
18810928,0.000000, 
18810929,0.000000, 
18810930,0.000000, 
18811001,1.300000, 
18811002,1.800000, 
18811003,0.000000, 
18811004,0.6999999, 
18811005,3.000000, 
18811006,0.000000, 
18811007,1.400000, 
18811008,0.000000, 
18811009,1.100000, 
18811010,1.100000, 
18811011,0.5000000, 
18811012,12.30000, 
18811013,4.400000, 
18811014,2.600000, 
18811015,1.600000, 
18811016,0.000000, 
18811017,0.8000001, 
18811018,3.000000, 
18811019,0.6000000, 
18811020,0.000000, 
18811021,0.000000, 
18811022,0.000000, 
18811023,10.00000, 
18811024,2.600000, 
18811025,2.200000, 
18811026,0.000000, 
