Month,,Temperature
18790605,14.40000,,
18790606,15.90000,,
18790607,14.70000,,
18790608,18.20000,,
18790609,19.40000,,
18790610,18.60000,,
18790611,18.20000,,
18790612,17.90000,,
18790613,17.30000,,
18790614,15.20000,,
18790615,17.30000,,
18790616,20.70000,,
18790617,20.60000,,
18790618,16.60000,,
18790619,15.80000,,
18790620,20.00000,,
18790621,20.40000,,
18790622,19.50000,,
18790623,17.70000,,
18790624,18.70000,,
18790625,17.90000,,
18790626,16.80000,,
18790627,17.90000,,
18790628,22.10000,,
18790629,20.60000,,
18790630,18.20000,,
18790701,19.40000,,
18790702,17.50000,,
18790703,16.00000,,
18790704,15.60000,,
18790705,15.10000,,
18790706,14.30000,,
18790707,14.90000,,
18790708,18.10000,,
18790709,17.50000,,
18790710,14.50000,,
18790711,12.50000,,
18790712,14.70000,,
18790713,18.00000,,
18790714,17.70000,,
18790715,17.20000,,
18790716,15.00000,,
18790717,17.10000,,
18790718,19.30000,,
18790719,19.30000,,
18790720,19.00000,,
18790721,17.50000,,
18790722,17.10000,,
18790723,17.60000,,
18790724,15.80000,,
18790725,17.10000,,
18790726,18.00000,,
18790727,16.70000,,
18790728,17.40000,,
18790729,19.40000,,
18790730,21.40000,,
18790731,22.50000,,
18790801,20.60000,,
18790802,22.60000,,
18790803,21.50000,,
18790804,24.50000,,
18790805,22.60000,,
18790806,21.70000,,
18790807,18.70000,,
18790808,18.40000,,
18790809,16.50000,,
18790810,15.10000,,
18790811,15.10000,,
18790812,16.90000,,
18790813,18.70000,,
18790814,19.30000,,
18790815,19.00000,,
18790816,19.50000,,
18790817,18.10000,,
18790818,16.90000,,
18790819,17.00000,,
18790820,18.50000,,
18790821,22.30000,,
18790822,23.20000,,
18790823,21.40000,,
18790824,19.40000,,
18790825,19.30000,,
18790826,17.80000,,
18790827,16.30000,,
18790828,19.70000,,
18790829,18.60000,,
18790830,18.00000,,
18790831,17.00000,,
18790901,14.20000,,
18790902,14.40000,,
18790903,17.30000,,
18790904,17.60000,,
18790905,14.70000,,
18790906,16.20000,,
18790907,19.10000,,
18790908,20.60000,,
18790909,17.10000,,
18790910,15.40000,,
18790911,14.50000,,
18790912,14.80000,,
18790913,16.70000,,
18790914,18.20000,,
18790915,16.20000,,
18790916,15.20000,,
18790917,17.80000,,
18790918,19.10000,,
18790919,18.40000,,
18790920,17.10000,,
18790921,18.20000,,
18790922,17.20000,,
18790923,13.70000,,
18790924,15.00000,,
18790925,15.50000,,
18790926,12.20000,,
18790927,14.70000,,
18790928,11.90000,,
18790929,12.90000,,
18790930,13.70000,,
18791001,14.60000,,
18791002,15.60000,,
18791003,11.90000,,
18791004,11.00000,,
18791005,10.80000,,
18791006,10.90000,,
18791007,11.80000,,
18791008,12.60000,,
18791009,9.900001,,
18791010,10.90000,,
18791011,10.00000,,
18791012,11.10000,,
18791013,10.80000,,
18791014,8.700000,,
18791015,5.300000,,
18791016,4.500000,,
18791017,3.300000,,
18791018,4.800000,,
18791019,7.800000,,
18791020,9.800000,,
18791021,7.700000,,
18791022,6.700000,,
18791023,7.200000,,
18791024,10.60000,,
18791025,8.300000,,
18791026,7.900001,,
18791027,7.800000,,
18791028,9.800000,,
18791029,8.300000,,
18791030,7.900001,,
18791031,7.300000,,
18791101,6.300000,,
18791102,5.000000,,
18791103,3.000000,,
18791104,7.200000,,
18791105,7.200000,,
18791106,5.500000,,
18791107,4.000000,,
18791108,8.599999,,
18791109,7.800000,,
18791110,4.100000,,
18791111,4.800000,,
18791112,4.700000,,
18791113,3.800000,,
18791114,1.300000,,
18791115,0.4000000,,
18791116,0.1000000,,
18791117,1.400000,,
18791118,0.000000,,
18791119,-0.5000000,,
18791120,-1.800000,,
18791121,0.9000000,,
18791122,2.300000,,
18791123,4.000000,,
18791124,1.400000,,
18791125,-1.700000,,
18791126,-7.900001,,
18791127,-5.400001,,
18791128,-2.100000,,
18791129,0.1000000,,
18791130,-2.600000,,
18791201,-7.400001,,
18791202,-9.300000,,
18791203,-8.900001,,
18791204,-10.40000,,
18791205,-8.700000,,
18791206,-8.000000,,
18791207,-4.700000,,
18791208,-9.000000,,
18791209,-15.00000,,
18791210,-9.599999,,
18791211,-1.400000,,
18791212,0.5000000,,
18791213,-2.700000,,
18791214,-2.200000,,
18791215,-2.900000,,
18791216,-4.300000,,
18791217,-4.500000,,
18791218,-3.200000,,
18791219,-0.5000000,,
18791220,-5.500000,,
18791221,-7.900001,,
18791222,-5.800000,,
18791223,-0.1000000,,
18791224,-3.100000,,
18791225,0.6000000,,
18791226,-0.3000000,,
18791227,-5.000000,,
18791228,-4.000000,,
18791229,3.200000,,
18791230,3.600000,,
18791231,2.900000,,
18800101,4.900000,,
18800102,6.800000,,
18800103,4.700000,,
18800104,3.200000,,
18800105,3.400000,,
18800106,2.700000,,
18800107,2.100000,,
18800108,0.6999999,,
18800109,3.300000,,
18800110,1.800000,,
18800111,0.6999999,,
18800112,0.3000000,,
18800113,0.2000000,,
18800114,-0.5000000,,
18800115,-2.400000,,
18800116,-3.300000,,
18800117,-4.200000,,
18800118,-7.099999,,
18800119,-8.500000,,
18800120,-5.400001,,
18800121,-4.700000,,
18800122,-2.300000,,
18800123,-1.000000,,
18800124,-1.500000,,
18800125,1.400000,,
18800126,-3.200000,,
18800127,-3.800000,,
18800128,-4.400000,,
18800129,-4.100000,,
18800130,-3.500000,,
18800131,-1.600000,,
18800201,0.2000000,,
18800202,-2.800000,,
18800203,-1.200000,,
18800204,-0.9000000,,
18800205,-3.100000,,
18800206,-1.400000,,
18800207,-1.100000,,
18800208,-1.300000,,
18800209,0.9000000,,
18800210,-1.300000,,
18800211,-0.6999999,,
18800212,3.200000,,
18800213,2.800000,,
18800214,1.800000,,
18800215,0.3000000,,
18800216,0.8000001,,
18800217,2.400000,,
18800218,1.900000,,
18800219,4.700000,,
18800220,8.400001,,
18800221,7.800000,,
18800222,4.200000,,
18800223,1.800000,,
18800224,-0.6000000,,
18800225,-1.200000,,
18800226,1.600000,,
18800227,2.300000,,
18800228,3.000000,,
18800229,7.000000,,
18800301,8.200000,,
18800302,7.800000,,
18800303,8.800000,,
18800304,4.900000,,
18800305,6.000000,,
18800306,7.900001,,
18800307,9.900001,,
18800308,4.300000,,
18800309,3.700000,,
18800310,8.000000,,
18800311,4.300000,,
18800312,-0.3000000,,
18800313,-2.000000,,
18800314,1.300000,,
18800315,1.000000,,
18800316,0.3000000,,
18800317,3.000000,,
18800318,1.800000,,
18800319,2.300000,,
18800320,2.400000,,
18800321,2.500000,,
18800322,2.300000,,
18800323,1.700000,,
18800324,4.700000,,
18800325,3.700000,,
18800326,6.700000,,
18800327,6.500000,,
18800328,6.400001,,
18800329,8.000000,,
18800330,7.099999,,
18800331,8.599999,,
18800401,8.599999,,
18800402,7.700000,,
18800403,7.700000,,
18800404,10.70000,,
18800405,7.599999,,
18800406,8.700000,,
18800407,9.200000,,
18800408,4.400000,,
18800409,3.900000,,
18800410,4.200000,,
18800411,4.000000,,
18800412,8.300000,,
18800413,10.90000,,
18800414,13.70000,,
18800415,15.10000,,
18800416,16.30000,,
18800417,17.50000,,
18800418,17.70000,,
18800419,15.20000,,
18800420,16.90000,,
18800421,15.00000,,
18800422,14.90000,,
18800423,13.70000,,
18800424,11.10000,,
18800425,10.70000,,
18800426,8.700000,,
18800427,9.800000,,
18800428,9.700000,,
18800429,5.200000,,
18800430,6.800000,,
18800501,10.50000,,
18800502,12.70000,,
18800503,13.10000,,
18800504,13.10000,,
18800505,13.40000,,
18800506,13.70000,,
18800507,10.60000,,
18800508,8.800000,,
18800509,8.900001,,
18800510,8.099999,,
18800511,8.300000,,
18800512,11.80000,,
18800513,14.50000,,
18800514,16.60000,,
18800515,16.30000,,
18800516,13.90000,,
18800517,9.700000,,
18800518,7.500000,,
18800519,6.400001,,
18800520,10.10000,,
18800521,10.70000,,
18800522,12.50000,,
18800523,11.20000,,
18800524,14.10000,,
18800525,16.60000,,
18800526,19.90000,,
18800527,24.00000,,
18800528,15.80000,,
18800529,13.20000,,
18800530,13.60000,,
18800531,12.00000,,
18800601,13.30000,,
18800602,16.30000,,
18800603,16.50000,,
18800604,14.30000,,
18800605,11.70000,,
18800606,11.10000,,
18800607,13.60000,,
18800608,13.50000,,
18800609,16.40000,,
18800610,19.80000,,
18800611,19.40000,,
18800612,24.00000,,
18800613,21.60000,,
18800614,16.10000,,
18800615,17.80000,,
18800616,19.70000,,
18800617,18.20000,,
18800618,19.90000,,
18800619,21.00000,,
18800620,18.00000,,
18800621,18.50000,,
18800622,20.80000,,
18800623,18.70000,,
18800624,18.00000,,
18800625,15.80000,,
18800626,15.90000,,
18800627,16.30000,,
18800628,17.60000,,
18800629,18.40000,,
18800630,22.10000,,
18800701,20.30000,,
18800702,21.10000,,
18800703,20.50000,,
18800704,18.90000,,
18800705,15.30000,,
18800706,16.70000,,
18800707,20.00000,,
18800708,20.20000,,
18800709,21.30000,,
18800710,22.40000,,
18800711,20.80000,,
18800712,22.20000,,
18800713,21.70000,,
18800714,21.30000,,
18800715,22.20000,,
18800716,24.60000,,
18800717,24.60000,,
18800718,20.90000,,
18800719,21.20000,,
18800720,19.60000,,
18800721,15.60000,,
18800722,17.00000,,
18800723,17.20000,,
18800724,18.80000,,
18800725,20.10000,,
18800726,19.10000,,
18800727,16.50000,,
18800728,17.50000,,
18800729,22.00000,,
18800730,20.10000,,
18800731,16.90000,,
18800801,17.40000,,
18800802,16.90000,,
18800803,15.40000,,
18800804,16.20000,,
18800805,16.80000,,
18800806,18.90000,,
18800807,20.30000,,
18800808,17.50000,,
18800809,15.30000,,
18800810,15.30000,,
18800811,16.50000,,
18800812,20.00000,,
18800813,20.60000,,
18800814,20.00000,,
18800815,20.90000,,
18800816,20.00000,,
18800817,18.80000,,
18800818,19.00000,,
18800819,18.10000,,
18800820,19.90000,,
18800821,20.00000,,
18800822,20.70000,,
18800823,20.70000,,
18800824,21.90000,,
18800825,22.40000,,
18800826,20.30000,,
18800827,18.10000,,
18800828,16.90000,,
18800829,17.80000,,
18800830,17.60000,,
18800831,18.70000,,
18800901,21.00000,,
18800902,21.00000,,
18800903,19.50000,,
18800904,21.70000,,
18800905,23.70000,,
18800906,21.10000,,
18800907,20.30000,,
18800908,16.20000,,
18800909,15.90000,,
18800910,17.60000,,
18800911,17.90000,,
18800912,17.50000,,
18800913,18.30000,,
18800914,16.00000,,
18800915,15.60000,,
18800916,15.10000,,
18800917,14.80000,,
18800918,14.90000,,
18800919,13.30000,,
18800920,12.00000,,
18800921,11.10000,,
18800922,11.90000,,
18800923,13.00000,,
18800924,13.00000,,
18800925,12.00000,,
18800926,12.40000,,
18800927,12.10000,,
18800928,12.50000,,
18800929,12.40000,,
18800930,13.20000,,
18801001,14.00000,,
18801002,13.80000,,
18801003,8.000000,,
18801004,9.400001,,
18801005,10.40000,,
18801006,17.00000,,
18801007,17.60000,,
18801008,13.00000,,
18801009,11.10000,,
18801010,9.400001,,
18801011,6.200000,,
18801012,7.500000,,
18801013,8.000000,,
18801014,9.599999,,
18801015,8.200000,,
18801016,10.50000,,
18801017,9.200000,,
18801018,9.400001,,
18801019,7.599999,,
18801020,6.099999,,
18801021,5.100000,,
18801022,2.900000,,
18801023,1.200000,,
18801024,2.100000,,
18801025,5.000000,,
18801026,6.599999,,
18801027,3.800000,,
18801028,9.599999,,
18801029,8.099999,,
18801030,2.400000,,
18801031,6.300000,,
18801101,4.200000,,
18801102,1.500000,,
18801103,-0.4000000,,
18801104,0.4000000,,
18801105,2.300000,,
18801106,6.099999,,
18801107,7.400001,,
18801108,5.100000,,
18801109,1.800000,,
18801110,3.500000,,
18801111,4.900000,,
18801112,6.599999,,
18801113,9.900001,,
18801114,12.20000,,
18801115,7.400001,,
18801116,8.700000,,
18801117,9.000000,,
18801118,5.200000,,
18801119,7.099999,,
18801120,0.6999999,,
18801121,-0.1000000,,
18801122,1.500000,,
18801123,1.000000,,
18801124,3.600000,,
18801125,7.700000,,
18801126,9.099999,,
18801127,10.30000,,
18801128,7.099999,,
18801129,3.900000,,
18801130,3.500000,,
18801201,1.000000,,
18801202,4.700000,,
18801203,4.300000,,
18801204,2.000000,,
18801205,2.500000,,
18801206,6.900001,,
18801207,7.000000,,
18801208,5.900001,,
18801209,6.700000,,
18801210,2.600000,,
18801211,6.099999,,
18801212,5.800000,,
18801213,3.500000,,
18801214,0.6000000,,
18801215,-0.6000000,,
18801216,3.100000,,
18801217,-0.8000001,,
18801218,1.700000,,
18801219,5.700000,,
18801220,4.100000,,
18801221,4.400000,,
18801222,1.800000,,
18801223,6.099999,,
18801224,8.599999,,
18801225,4.000000,,
18801226,1.900000,,
18801227,0.6999999,,
18801228,1.700000,,
18801229,7.700000,,
18801230,6.800000,,
18801231,3.600000,,
18810101,0.3000000,,
18810102,-0.2000000,,
18810103,-0.4000000,,
18810104,0.2000000,,
18810105,0.9000000,,
18810106,-0.6999999,,
18810107,-1.600000,,
18810108,0.5000000,,
18810109,-2.900000,,
18810110,-1.600000,,
18810111,-6.200000,,
18810112,-7.700000,,
18810113,-8.500000,,
18810114,-10.40000,,
18810115,-13.10000,,
18810116,-11.50000,,
18810117,-6.500000,,
18810118,-8.900001,,
18810119,-6.200000,,
18810120,-5.800000,,
18810121,-8.900001,,
18810122,-6.599999,,
18810123,-6.599999,,
18810124,-9.500000,,
18810125,-11.40000,,
18810126,-11.10000,,
18810127,-9.599999,,
18810128,-0.9000000,,
18810129,3.500000,,
18810130,3.900000,,
18810131,4.300000,,
18810201,3.600000,,
18810202,1.700000,,
18810203,3.200000,,
18810204,2.400000,,
18810205,2.900000,,
18810206,2.100000,,
18810207,-2.800000,,
18810208,2.700000,,
18810209,2.300000,,
18810210,2.300000,,
18810211,0.5000000,,
18810212,-4.400000,,
18810213,-5.900001,,
18810214,-5.400001,,
18810215,-3.700000,,
18810216,-1.400000,,
18810217,-1.200000,,
18810218,-1.200000,,
18810219,-3.000000,,
18810220,-1.100000,,
18810221,0.2000000,,
18810222,2.500000,,
18810223,2.200000,,
18810224,1.100000,,
18810225,-0.1000000,,
18810226,0.1000000,,
18810227,0.6000000,,
18810228,1.000000,,
18810301,-0.9000000,,
18810302,-1.300000,,
18810303,-3.400000,,
18810304,-3.300000,,
18810305,-4.100000,,
18810306,-4.100000,,
18810307,1.600000,,
18810308,7.900001,,
18810309,4.500000,,
18810310,5.300000,,
18810311,4.000000,,
18810312,4.800000,,
18810313,-0.1000000,,
18810314,-0.3000000,,
18810315,0.3000000,,
18810316,2.200000,,
18810317,6.099999,,
18810318,8.400001,,
18810319,7.500000,,
18810320,4.300000,,
18810321,2.700000,,
18810322,0.3000000,,
18810323,1.400000,,
18810324,5.800000,,
18810325,5.500000,,
18810326,4.000000,,
18810327,3.300000,,
18810328,6.099999,,
18810329,7.900001,,
18810330,2.100000,,
18810331,2.800000,,
18810401,4.800000,,
18810402,2.800000,,
18810403,0.1000000,,
18810404,0.1000000,,
18810405,1.300000,,
18810406,3.100000,,
18810407,4.200000,,
18810408,3.700000,,
18810409,3.900000,,
18810410,4.700000,,
18810411,6.900001,,
18810412,7.599999,,
18810413,9.200000,,
18810414,9.300000,,
18810415,10.40000,,
18810416,10.70000,,
18810417,12.30000,,
18810418,13.80000,,
18810419,6.599999,,
18810420,4.400000,,
18810421,4.000000,,
18810422,5.500000,,
18810423,6.000000,,
18810424,7.599999,,
18810425,10.00000,,
18810426,8.800000,,
18810427,5.700000,,
18810428,5.300000,,
18810429,5.000000,,
18810430,8.500000,,
18810501,12.50000,,
18810502,14.70000,,
18810503,16.10000,,
18810504,8.200000,,
18810505,10.10000,,
18810506,12.90000,,
18810507,14.20000,,
18810508,9.800000,,
18810509,6.500000,,
18810510,5.100000,,
18810511,6.900001,,
18810512,7.800000,,
18810513,11.00000,,
18810514,14.90000,,
18810515,17.20000,,
18810516,17.50000,,
18810517,11.80000,,
18810518,15.60000,,
18810519,17.40000,,
18810520,16.60000,,
18810521,15.50000,,
18810522,14.70000,,
18810523,14.60000,,
18810524,14.80000,,
18810525,21.10000,,
18810526,21.50000,,
18810527,21.60000,,
18810528,16.30000,,
18810529,13.30000,,
18810530,15.20000,,
18810531,18.40000,,
18810601,20.40000,,
18810602,18.50000,,
18810603,20.30000,,
18810604,19.60000,,
18810605,22.10000,,
18810606,21.80000,,
18810607,13.00000,,
18810608,9.400001,,
18810609,11.10000,,
18810610,9.599999,,
18810611,6.800000,,
18810612,8.599999,,
18810613,11.70000,,
18810614,12.40000,,
18810615,13.00000,,
18810616,14.80000,,
18810617,15.50000,,
18810618,18.40000,,
18810619,16.90000,,
18810620,19.10000,,
18810621,22.20000,,
18810622,24.20000,,
18810623,21.00000,,
18810624,19.70000,,
18810625,20.40000,,
18810626,17.20000,,
18810627,15.80000,,
18810628,18.80000,,
18810629,17.60000,,
18810630,17.70000,,
18810701,19.50000,,
18810702,21.80000,,
18810703,22.60000,,
18810704,21.60000,,
18810705,23.20000,,
18810706,23.10000,,
18810707,18.80000,,
18810708,17.10000,,
18810709,17.50000,,
18810710,14.50000,,
18810711,16.60000,,
18810712,21.60000,,
18810713,23.40000,,
18810714,20.80000,,
18810715,25.50000,,
18810716,22.00000,,
18810717,17.20000,,
18810718,22.70000,,
18810719,26.70000,,
18810720,26.50000,,
18810721,18.00000,,
18810722,17.80000,,
18810723,19.10000,,
18810724,21.00000,,
18810725,19.20000,,
18810726,19.40000,,
18810727,14.70000,,
18810728,14.60000,,
18810729,17.90000,,
18810730,20.30000,,
18810731,21.90000,,
18810801,19.90000,,
18810802,17.80000,,
18810803,17.20000,,
18810804,20.50000,,
18810805,21.00000,,
18810806,23.00000,,
18810807,18.50000,,
18810808,21.20000,,
18810809,21.80000,,
18810810,15.90000,,
18810811,14.50000,,
18810812,15.50000,,
18810813,15.60000,,
18810814,14.70000,,
18810815,14.60000,,
18810816,14.80000,,
18810817,15.50000,,
18810818,14.70000,,
18810819,16.60000,,
18810820,17.00000,,
18810821,12.70000,,
18810822,15.10000,,
18810823,17.10000,,
18810824,18.50000,,
18810825,15.70000,,
18810826,19.70000,,
18810827,17.30000,,
18810828,14.20000,,
18810829,13.40000,,
18810830,15.50000,,
18810831,15.90000,,
18810901,15.40000,,
18810902,18.20000,,
18810903,15.90000,,
18810904,14.00000,,
18810905,16.10000,,
18810906,16.60000,,
18810907,19.00000,,
18810908,17.00000,,
18810909,16.40000,,
18810910,14.60000,,
18810911,15.30000,,
18810912,14.60000,,
18810913,14.10000,,
18810914,14.70000,,
18810915,13.40000,,
18810916,12.40000,,
18810917,12.80000,,
18810918,14.50000,,
18810919,18.00000,,
18810920,15.70000,,
18810921,15.30000,,
18810922,8.099999,,
18810923,7.500000,,
18810924,7.000000,,
18810925,8.300000,,
18810926,9.400001,,
18810927,10.60000,,
18810928,9.900001,,
18810929,9.599999,,
18810930,7.700000,,
18811001,6.200000,,
18811002,8.000000,,
18811003,8.800000,,
18811004,4.100000,,
18811005,8.300000,,
18811006,6.800000,,
18811007,7.500000,,
18811008,13.10000,,
18811009,9.900001,,
18811010,9.300000,,
18811011,9.300000,,
18811012,10.60000,,
18811013,6.500000,,
18811014,8.500000,,
18811015,8.099999,,
18811016,7.099999,,
18811017,7.099999,,
18811018,6.599999,,
18811019,6.599999,,
18811020,6.500000,,
18811021,6.000000,,
18811022,5.700000,,
18811023,5.200000,,
18811024,4.200000,,
18811025,5.100000,,
